"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1-Multi";1;"U102";"-";"-";"-";2;2;2;0.153035480652873;0;1.78451885652724e-16;1.78451885652724e-16;2.32152979714298e-05;"-";"-"
"1-Multi";2;"U139";"-";"-";"-";12;12;12;0.28296633262321;0.520089776701514;0.520089776701515;0.520089776701515;0.520052566549777;"-";"-"
"1-Multi";3;"U33";"-";"-";"-";15;15;15;0.342236218815922;0.515198672608303;0.515198672608303;0.515198672608303;0.515171641939786;"-";"-"
"1-Multi";4;"U106";"-";"-";"-";21;21;21;0.542067266895182;0.22058268683538;0.220582686835381;0.220582686835381;0.220619352699565;"-";"-"
"1-Multi";5;"U107";"-";"-";"-";17;17;17;0.383019152862574;0.203550176008364;0.203550176008364;0.203550176008364;0.203584154675089;"-";"-"
"1-Multi";6;"U118";"-";"-";"-";19;19;19;0.588704161738827;0.459002657152475;0.459002657152475;0.459002657152475;0.458979236588534;"-";"-"
"1-Multi";7;"U123";"-";"-";"-";44;44;44;0.763340055168423;1;1;1;1;"-";"-"
"1-Multi";8;"U1";"-";"-";"-";31;31;31;0.709397056374389;0.48735110520925;0.487351105209251;0.487351105209251;0.48736397379388;"-";"-"
"1-Multi";9;"U21";"-";"-";"-";13;13;13;0.288839370562831;0.114737140934877;0.114737140934878;0.114737140934878;0.114778237173218;"-";"-"
"1-Multi";10;"U22";"-";"-";"-";13;13;13;0.408806059580796;0.217132882321679;0.21713288232168;0.21713288232168;0.217136850161705;"-";"-"
"1-Multi";11;"U26";"-";"-";"-";24;24;24;0.56300828214781;0.707642054684599;0.7076420546846;0.7076420546846;0.707590048127388;"-";"-"
"1-Multi";12;"U29";"-";"-";"-";17;17;17;0.466978590043773;0.132533761525307;0.132533761525307;0.132533761525307;0.132575244583839;"-";"-"
"1-Multi";13;"U32";"-";"-";"-";32;32;32;0.690345308730972;0.391689637038351;0.391689637038352;0.391689637038352;0.391748870078309;"-";"-"
"1-Multi";14;"U41";"-";"-";"-";11;11;11;0.39774825497672;0.0877403420299991;0.0877403420299989;0.0877403420299989;0.0877588924190293;"-";"-"
"1-Multi";15;"U42";"-";"-";"-";19;19;19;0.471313999743845;0.235413549130877;0.235413549130877;0.235413549130877;0.235446964200784;"-";"-"
"1-Multi";16;"U49";"-";"-";"-";11;11;11;0.281960521412638;0.188331636793792;0.188331636793792;0.188331636793792;0.188348276337033;"-";"-"
"1-Multi";17;"U59";"-";"-";"-";19;19;19;0.399633477634197;0.135124069390194;0.135124069390194;0.135124069390194;0.135181874404755;"-";"-"
"1-Multi";18;"U97";"-";"-";"-";17;17;17;0.370782225291733;0.506367493783014;0.506367493783015;0.506367493783015;0.506346781535906;"-";"-"
"1-Multi";19;"U124";"-";"-";"-";25;25;25;0.476010461737993;0.272399424788202;0.272399424788203;0.272399424788203;0.272490402267068;"-";"-"
"1-Multi";20;"U17";"-";"-";"-";18;18;18;0.424605001925356;0.239183474726383;0.239183474726384;0.239183474726384;0.239189863829474;"-";"-"
"1-Multi";21;"U71";"-";"-";"-";30;30;30;0.532377088084811;0.738571958933711;0.738571958933712;0.738571958933712;0.738579671806177;"-";"-"
"1-Multi";22;"U86";"-";"-";"-";3;3;3;0.137443511335701;0.0582418682416338;0.0582418682416337;0.0582418682416337;0.0582587217814493;"-";"-"
"1-Multi";23;"U91";"-";"-";"-";46;46;46;1;0.189669780499634;0.189669780499636;0.189669780499636;0.189791521466957;"-";"-"
"1-Multi";24;"U109";"-";"-";"-";25;25;25;0.469407845346172;0.114935257854175;0.114935257854176;0.114935257854176;0.11503624307141;"-";"-"
"1-Multi";25;"U126";"-";"-";"-";27;27;27;0.59966603020128;0.124903525425657;0.124903525425657;0.124903525425657;0.124951900222587;"-";"-"
"1-Multi";26;"U130";"-";"-";"-";39;39;39;0.828424223112118;0.595890009128298;0.595890009128297;0.595890009128297;0.595955462925213;"-";"-"
"1-Multi";27;"U134";"-";"-";"-";18;18;18;0.381547417740636;0.15696294990468;0.15696294990468;0.15696294990468;0.157018152689022;"-";"-"
"1-Multi";28;"U18";"-";"-";"-";25;25;25;0.530466917057244;0.178605076197026;0.178605076197026;0.178605076197026;0.178702817055333;"-";"-"
"1-Multi";29;"U3";"-";"-";"-";18;18;18;0.344896106120657;0.12304492374049;0.123044923740491;0.123044923740491;0.123139900039683;"-";"-"
"1-Multi";30;"U47";"-";"-";"-";23;23;23;0.470218527018429;0.208700041247355;0.208700041247355;0.208700041247355;0.208802797292954;"-";"-"
"1-Multi";31;"U54";"-";"-";"-";35;35;35;0.659288009144843;0.349285798836636;0.349285798836635;0.349285798836635;0.349385583438847;"-";"-"
"1-Multi";32;"U62";"-";"-";"-";16;16;16;0.343721316910345;0.229478155980033;0.229478155980033;0.229478155980033;0.229503401966426;"-";"-"
"1-Multi";33;"U76";"-";"-";"-";32;32;32;0.673206424461137;0.247167573687358;0.247167573687358;0.247167573687358;0.247274048717259;"-";"-"
"1-Multi";34;"U79";"-";"-";"-";44;44;44;0.782727548181256;0.4811835461929;0.481183546192901;0.481183546192901;0.481296682226633;"-";"-"
"1-Multi";35;"U90";"-";"-";"-";23;23;23;0.509155887966633;0.257535852039874;0.257535852039874;0.257535852039874;0.257568898270355;"-";"-"
"1-Multi";36;"U99";"-";"-";"-";18;18;18;0.440570042255498;0.307574635069831;0.307574635069831;0.307574635069831;0.307585853998184;"-";"-"
"1-Multi";37;"U10";"-";"-";"-";22;22;22;0.586388705453779;0.256383617230374;0.256383617230375;0.256383617230375;0.256424888305278;"-";"-"
"1-Multi";38;"U13";"-";"-";"-";9;9;9;0.34717118777669;0.119255167992511;0.11925516799251;0.11925516799251;0.119272258404449;"-";"-"
"1-Multi";39;"U142";"-";"-";"-";21;21;21;0.561651301242506;0.176307419421096;0.176307419421096;0.176307419421096;0.176402833985137;"-";"-"
"1-Multi";40;"U14";"-";"-";"-";22;22;22;0.487558533583186;0.325327083074426;0.325327083074427;0.325327083074427;0.325324595533734;"-";"-"
"1-Multi";41;"U19";"-";"-";"-";16;16;16;0.366395291260327;0.300230478766039;0.300230478766039;0.300230478766039;0.300226103639498;"-";"-"
"1-Multi";42;"U23";"-";"-";"-";16;16;16;0.386929217952728;0.178238725509219;0.17823872550922;0.17823872550922;0.178250489733208;"-";"-"
"1-Multi";43;"U37";"-";"-";"-";9;9;9;0.255465766985289;0.0643269826245122;0.064326982624512;0.064326982624512;0.0643557939676985;"-";"-"
"1-Multi";44;"U4";"-";"-";"-";49;49;49;0.905145590559305;0.700718047347724;0.700718047347724;0.700718047347724;0.700781232456582;"-";"-"
"1-Multi";45;"U73";"-";"-";"-";20;20;20;0.472198072410635;0.213148252256817;0.213148252256818;0.213148252256818;0.213159109720731;"-";"-"
