"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";1;"ANN";2;2;0;"-";"-";"-";0.701754385964912;0;2.02179351436262e-17;0.826980089695347;0.585370469004123;"-";"-"
"1";2;"AMY";3;3;0;"-";"-";"-";1;0;0;0.888469236756143;1;"-";"-"
"1";3;"KATY";2;2;0;"-";"-";"-";0.701754385964912;0;2.02179351436262e-17;0.826980089695347;0.585370469004123;"-";"-"
"1";4;"BILL";2;2;0;"-";"-";"-";0.701754385964912;0;2.02179351436262e-17;0.826980089695347;0.585370469004123;"-";"-"
"1";5;"PETE";14;1;13;"-";"-";"-";0.658686427259485;0;0.965396017939069;0.420770207198509;0.258184256939362;"-";"-"
"1";6;"TINA";3;3;0;"-";"-";"-";0.821052631578947;0;0;1;1;"-";"-"
"1";7;"ANDY";2;2;0;"-";"-";"-";0.701754385964912;0;2.02179351436262e-17;0.826980089695347;0.585370469004123;"-";"-"
"1";8;"LISA";3;3;0;"-";"-";"-";1;0;0;0.888469236756143;1;"-";"-"
"1";9;"PRESIDENT";14;0;14;"-";"-";"-";0.620983837146989;0;1;0;0;"-";"-"
"1";10;"MINNA";4;2;2;"-";"-";"-";0.701754385964912;0;0.146134745304787;0.826980089695347;0.585370469004123;"-";"-"
"1";11;"MARY";3;3;0;"-";"-";"-";0.821052631578947;0;0;1;1;"-";"-"
"1";12;"EMMA";7;2;5;"-";"-";"-";0.701754385964912;0;0.411198101349953;0.826980089695346;0.585370469004123;"-";"-"
"1";13;"ROSE";3;3;0;"-";"-";"-";0.821052631578947;0;0;1;1;"-";"-"
"1";14;"MIKE";3;3;0;"-";"-";"-";0.821052631578947;0;0;1;1;"-";"-"
"1";15;"PEG";3;3;0;"-";"-";"-";0.821052631578947;0;0;1;1;"-";"-"
"2";1;"ANN";16;8;8;"-";"-";"-";0.841166710748956;0.954141544112641;0.954141544112641;0.954141544112641;0.954141013922319;"-";"-"
"2";2;"AMY";12;6;6;"-";"-";"-";0.626193024387311;0.815386079527618;0.815386079527618;0.815386079527618;0.815384833728159;"-";"-"
"2";3;"KATY";10;5;5;"-";"-";"-";0.51702419882847;0.783498739499831;0.78349873949983;0.78349873949983;0.783496317353969;"-";"-"
"2";4;"BILL";6;3;3;"-";"-";"-";0.388183730163072;0.215727428155067;0.215727428155067;0.215727428155067;0.21572991699428;"-";"-"
"2";5;"PETE";16;8;8;"-";"-";"-";0.827938611696094;1;1;1;1;"-";"-"
"2";6;"TINA";10;5;5;"-";"-";"-";0.51702419882847;0.783498739499831;0.783498739499831;0.783498739499831;0.783496317353969;"-";"-"
"2";7;"ANDY";6;3;3;"-";"-";"-";0.387605391751;0.243015784143506;0.243015784143506;0.243015784143506;0.243018224578492;"-";"-"
"2";8;"LISA";14;7;7;"-";"-";"-";0.718802411551866;0.964079083464838;0.964079083464838;0.964079083464838;0.964077948646815;"-";"-"
"2";9;"PRESIDENT";8;4;4;"-";"-";"-";0.446669406572761;0.611931582996039;0.611931582996039;0.611931582996039;0.61193110870501;"-";"-"
"2";10;"MINNA";6;3;3;"-";"-";"-";0.401850733964473;0.185331522962536;0.185331522962536;0.185331522962536;0.185335190880678;"-";"-"
"2";11;"MARY";4;2;2;"-";"-";"-";0.271417779105895;0.271259109359345;0.271259109359345;0.271259109359345;0.271259703490528;"-";"-"
"2";12;"EMMA";16;8;8;"-";"-";"-";1;0.609748655775248;0.609748655775248;0.609748655775248;0.609753634433984;"-";"-"
"2";13;"ROSE";4;2;2;"-";"-";"-";0.271417779105895;0.271259109359345;0.271259109359345;0.271259109359345;0.271259703490528;"-";"-"
"2";14;"MIKE";2;1;1;"-";"-";"-";0.182043816088819;0.105761822224162;0.105761822224162;0.105761822224162;0.105762895721381;"-";"-"
"2";15;"PEG";2;1;1;"-";"-";"-";0.182043816088819;0.105761822224162;0.105761822224162;0.105761822224162;0.105762895721381;"-";"-"
"Aggr";1;"ANN";18;9;9;"-";"-";"-";0.784198318524449;0.983161872275588;0.379081589898806;0.902220099666199;0.983161627129194;"-";"-"
"Aggr";2;"AMY";16;9;7;"-";"-";"-";0.644361554930626;0.897677630441233;0.312377065646394;0.786274775847147;0.897677593008445;"-";"-"
"Aggr";3;"KATY";13;7;6;"-";"-";"-";0.488379908289499;0.803184384907498;0.286419207817037;0.726846600347999;0.803183098287497;"-";"-"
"Aggr";4;"BILL";10;6;4;"-";"-";"-";0.357608878181232;0.409514814364545;0.123037519642035;0.439807015683158;0.409515989728968;"-";"-"
"Aggr";5;"PETE";24;9;15;"-";"-";"-";0.684123657842298;0.896428465074163;1;0.690003097912947;0.896428455028832;"-";"-"
"Aggr";6;"TINA";14;8;6;"-";"-";"-";0.544264194943016;0.896390801550416;0.280157410267636;0.818605146255985;0.896389841675263;"-";"-"
"Aggr";7;"ANDY";9;5;4;"-";"-";"-";0.308055241195975;0.409368573170897;0.108154402488948;0.561628174154404;0.409369753032778;"-";"-"
"Aggr";8;"LISA";17;9;8;"-";"-";"-";0.637706133992125;1;0.349811307493315;1;1;"-";"-"
"Aggr";9;"PRESIDENT";20;5;15;"-";"-";"-";0.326830667046242;0.487381606792849;0.87007877939605;0.390478985043502;0.487380998400322;"-";"-"
"Aggr";10;"MINNA";12;6;6;"-";"-";"-";0.370112355072955;0.39762910177601;0.245624786594027;0.455052799591292;0.397630654072996;"-";"-"
"Aggr";11;"MARY";8;5;3;"-";"-";"-";0.330213207977251;0.524976486793941;0.116954964011028;0.571370950622708;0.524976723917193;"-";"-"
"Aggr";12;"EMMA";19;9;10;"-";"-";"-";1;0.796152060537861;0.52288219177681;0.811603662553619;0.796154346414565;"-";"-"
"Aggr";13;"ROSE";8;5;3;"-";"-";"-";0.330213207977251;0.524976486793941;0.116954964011028;0.571370950622708;0.524976723917193;"-";"-"
"Aggr";14;"MIKE";6;4;2;"-";"-";"-";0.246892136634028;0.394615062847988;0.0553855531926055;0.505634636554594;0.394615637047743;"-";"-"
"Aggr";15;"PEG";6;4;2;"-";"-";"-";0.246892136634028;0.394615062847987;0.0553855531926055;0.505634636554594;0.394615637047743;"-";"-"
